archivo,etiqueta,MFCC_1,MFCC_3,MFCC_4,MFCC_11,ZCR,RMS,Bandwidth,Rolloff,Flatness,Chroma_4,Chroma_6,Chroma_7,Contrast_2,Contrast_3,Contrast_6,Tonnetz_3,Tempo
segmento_11.wav,100m,-0.9714834019891057,0.9332637199309184,0.1040094342017865,1.5060952035356532,-0.6767368965658493,-0.9200542130414644,0.5158333290095871,0.3742060964795977,-0.2986404188168607,0.108592853457108,-0.0389409555834229,0.2922201697266938,-0.4705635798027378,-0.5591913228553324,-1.6094777907135942,-0.4232482527757149,0.6827326274302524
segmento_110.wav,100m,-0.4028206124826683,0.8338062315793737,0.2493398484342157,0.8478783500370018,-0.3958919371153135,-0.7801274801704969,0.8273903438253988,0.5582022203231125,-0.2317768713852155,-0.574890786962159,-0.5039572041649324,-0.1038603290060054,-0.8686708800176146,-0.5521858418457339,-0.1416326329709285,-1.8863691741831,-0.4929650546556501
segmento_111.wav,100m,-0.1922632430785035,1.066200897311348,0.1159121112195632,0.1757643474140871,-0.535273148452791,-0.6387518166397662,0.8513603221212873,0.5619169186996784,-0.263553635052929,-0.0179552490638006,-0.3156316436061592,-0.021092892969385,-0.6354898873073093,-0.2915777208504925,-0.6003507856967941,-0.5204880678934872,0.2320485159783308
segmento_112.wav,100m,-0.4056246412781401,0.8564851081231817,0.2014181692326883,0.052078755627891,-0.6253180718924389,-0.698321128391325,0.6530880421723445,0.2010537304502286,-0.4604235183664426,0.4426974087966847,-0.4935274831909655,-0.6417184412967398,-0.7037800915285402,-0.4643580184160625,1.024205059241318,-0.0397256494428523,0.6827326274302524
segmento_113.wav,100m,-0.2640800719636985,0.8778963649036456,0.3075991492768405,0.3800414367863447,-0.4366997410750218,-0.5012086964879489,0.7137242120203767,0.4457021848081385,-0.2477668554948206,-1.4336839877128973,-1.3336574425405243,-1.0669086504531806,-0.3162594455380301,0.2962057203824798,1.2215105688918522,-0.4455893856142865,-0.4929650546556501
segmento_114.wav,100m,0.0654441264878141,0.9007163624113211,0.247960476232519,-0.2710986265461952,-0.8139364027098553,-0.1994660053648452,0.613400902760709,0.1448274235334436,-0.4180856286528117,-0.7120213523722047,0.0565596970560862,0.449913921241197,-0.3662034734597718,0.0645878046669672,-0.6990751308711786,-0.4792588093196067,-1.3560764483494792
segmento_115.wav,100m,-0.6098110978789937,0.8439806258013876,-0.0961212089240917,-0.0638168696855808,-0.6520935447214135,-0.8529826840809436,0.5842007814331204,0.1427408695517127,-0.4185044366775911,-0.5980819430775637,-1.0009648768204846,-0.7075540396046152,-0.4457272751153813,0.0545785617996445,0.4029051448940955,-0.6156338776440551,0.6827326274302524
segmento_116.wav,100m,-0.5608143576440602,0.9984153710916388,0.3683954509042923,-0.0415919597254543,-0.8397697755689205,-0.5895496958392771,0.5348098376448119,0.1184925831276619,-0.5113601095408962,-0.3206476884595677,-0.405104972252934,-0.2213040317345717,-0.2835857433957852,0.0614032442690969,-0.3092272886398177,-0.3142121966341288,0.8496526687724791
segmento_117.wav,100m,-0.3775195421533125,0.8795393700586659,0.2316917549061041,-0.3229641884986118,-0.3320274759973212,-0.6849612391832448,0.6658049315014952,0.3368061970797906,-0.2522733715434101,0.3114704713140656,-0.4007124595064697,-0.3907003222739637,-0.5127581788688669,-0.3153656947393289,0.7681047434937753,-0.6024991960087182,-0.96683013348733
segmento_118.wav,100m,-0.3395515447290962,1.0298547416091477,0.2208894434507989,-0.2920592006779785,-0.818944407813056,-0.575231647023768,0.4729118882780419,0.0848548037858234,-0.5390804084996181,-0.1888392613334784,-1.7422092449657045,-1.647495269774052,0.2221365012354617,-0.2931125273210132,-0.7944965228114932,-1.3385202046621658,-0.6943577134280029
segmento_119.wav,100m,-0.4910777907908689,0.7761095140099754,0.2384992277771518,-0.5632774239174635,-0.0682394844230191,-0.8739123953807579,0.6276078478107912,0.4567198221207618,-0.2195716089487871,-0.4208319002403805,-1.2299933043096256,-0.99152875732413,-0.2988788644880691,0.2374373855841439,0.926637406710627,-0.9895658552330832,-0.3855556368158175
segmento_12.wav,100m,-1.063510472055874,1.1291279584707403,-0.0725957449684754,1.2193452273169203,-0.5340831274381702,-1.050554686610967,0.9699465023441932,1.0751143548425937,0.525582138300999,0.0129665086307465,0.4364426197400817,0.8830314896162856,-0.9522816961193644,-0.5045955381205831,-0.2277258817262551,-0.2599243883462665,0.6827326274302524
segmento_120.wav,100m,-0.2970379389733417,0.7317762080222441,0.3333143415049039,-0.6400056958458342,0.0285488914328193,-0.7013236644063208,0.605239009854721,0.4165378507453138,-0.061851321175302,-0.3888375811688755,-0.5564722121263641,-0.2923956328850728,-0.1682842377146531,-0.0136192974041015,0.3646687852872643,-0.7799625023649699,1.6216578598727205
segmento_121.wav,100m,-0.5234679926490948,0.7284155458912716,0.0245929330124907,0.6405755849454516,-0.4386335252237818,-0.8280649738158908,0.6501423886472826,0.3934118774477997,-0.1712821383736237,0.9335113798921468,0.7460876896810023,0.4851453198532217,-0.8911626244193372,-0.6298623891515045,-0.4745406589087163,-0.216294647577299,-0.96683013348733
segmento_122.wav,100m,-0.5790911076146535,0.6912404859157628,0.0377010247246063,0.0369855269898035,-0.5876836573050515,-0.8503343311161121,0.4238380202151566,0.0927268028987164,-0.379741077391618,0.8079439290075605,0.3531691087108415,-0.2562314744141262,-1.0573964047568256,-0.5392232172437771,-0.249055587731777,0.0390026084216647,-1.2838889500491648
segmento_123.wav,100m,-0.4636422389681353,0.6332277376017306,0.0062896477276718,0.1832084546452183,-0.5496525690461237,-0.8131397642412574,0.3981695858734914,0.0257357743034575,-0.4250113121076929,0.5130806817384065,0.2725073694379343,-0.0715476142199636,-0.9780498475227872,-0.7584078722879681,0.923670687720618,0.0163148089108469,-0.0326389780763041
segmento_124.wav,100m,-0.3356588395859266,0.5087510562591022,-0.0662038907957551,1.2092142584937584,-0.3030207137659357,-0.7987048267022491,0.466903198118933,0.0800494067369894,-0.2609526167937727,-0.3125204545134624,1.3407750768992313,0.7315365541261611,-1.0314407681382778,-0.6905789105930374,1.825141722403783,-0.8671606559810613,-0.4929650546556501
segmento_125.wav,100m,0.7134907642190398,0.991632112422101,-0.2469526478409605,0.9419204287877844,-0.5740975840547986,0.5984787032798172,0.60059636075209,0.3291238846925098,-0.1350272974541158,-0.1896787728176322,0.5637781274292928,0.0978351671668742,0.2182499264909549,0.3107024662421629,-0.0495729844874029,-0.5379535340174603,0.5245978514444709
segmento_126.wav,100m,2.2694097509945443,0.8556592219681735,-0.9035155045322112,0.3741697997279635,1.3720330327309025,2.04173815695425,1.1903291896220851,1.5379499653355582,1.5523860534894731,-0.4862827270094645,-0.5086615507902146,-0.985424348284462,0.753071926320081,0.3916391115584969,-1.19281410086682,0.6438569323060815,0.0964768725666289
segmento_127.wav,100m,-0.0572582973564873,0.635111391084203,-0.072721113236705,0.3752704430175949,-0.1505492712676349,-0.5508152346873477,0.6750414019764411,0.4812368314060956,0.0301599949547749,-0.0826021088355822,1.6188096776477825,1.1315064321291357,-0.7734711423923181,-0.3667214815876408,0.318472379041367,-0.8226738936114982,-1.2838889500491648
segmento_128.wav,100m,-0.2011514519908524,0.8543631895686096,0.0705836517572262,0.8023568937171858,-0.5879811625587109,-0.491521498972874,0.543007473577183,0.2212237522736242,-0.1563339589064855,0.6778715387255854,1.12375544552872,-0.2744832820139585,-0.0912803198127213,-0.4746304736997391,-0.6242019976655849,0.2571473323157145,1.2129492291383968
segmento_129.wav,100m,-0.2899863827921212,0.8197563920702742,0.0432769009311408,0.5707406694469278,-1.1141687878569335,-0.4085513927020051,0.3519967100486409,-0.1852749007126143,-0.6093451277834386,0.7752258126207756,1.9419847548942928,0.999858719447186,-0.6138664550907473,-0.7294562140576577,0.1675964981276561,-1.4336086385846902,-0.5958038592541468
segmento_13.wav,100m,-1.120675185009266,0.8959008261789164,-0.3620316427305522,1.7552392120435336,-0.2943930614099343,-1.128863121358922,0.7612536796764585,0.7207795513996199,0.4740143337630709,0.4396527770215032,0.7034126433523962,0.8246112379369345,-1.1978400000801277,-0.9372344059599028,0.2918971013958806,-0.5459148025243238,1.2129492291383968
segmento_130.wav,100m,-0.1052503383629694,0.8081590382064515,-0.0392824807454336,0.7810877887821629,-0.8164156131569856,-0.4707261419813879,0.5806522522998802,0.2421209065451985,-0.3769075301468993,0.1852852728149328,0.2002016524128291,0.1912507999964733,-0.54351404652747,-0.1977448496699718,-0.8625383457438953,-0.4558870168532138,-0.2732639725540937
segmento_131.wav,100m,0.2049038944665089,0.7292663025503375,-0.366378331656331,-0.4415777639074155,-1.040684990204089,-0.1628233272078749,0.400108949753827,-0.1570748075049833,-0.536329914350039,-0.9715405369951318,1.587712090415025,1.9277154628657371,0.4842793355421942,0.1071518091065817,-0.7456312054578036,-1.924848137193038,1.2129492291383968
segmento_132.wav,100m,0.0353006277988361,1.1361331672423336,0.0784314162223693,-0.9082941291827104,-1.872757600468832,0.2862647643403862,0.0880054523010222,-0.7545879931823753,-0.9114617727768534,-0.0591919130630663,1.651834004255052,0.9549151041060728,0.3046344785085974,0.2133046602184823,-0.846574207411725,-1.5982160867382644,0.5245978514444709
segmento_133.wav,100m,-0.0789945011463353,1.0100795165684655,-0.0413923781026846,-0.7837819820381191,-1.6817096434132257,0.1129633662168393,0.126874730281452,-0.6857159045581318,-0.874058083190124,-1.9445698916159575,1.391001404028301,3.1481247646262567,0.9498676543804552,0.9809589420500467,-0.8225494180133045,-1.844812658970967,-0.3855556368158175
segmento_134.wav,100m,-0.5504362483698401,0.8250375448504869,-0.271467083516618,0.5406871280598644,-0.4462694934009332,-0.854334425295878,0.7241931021975088,0.3769881684552387,0.0456475275196141,-0.0423512205866186,0.5910668522505146,0.2522787893683059,-0.6297907197645612,-0.6950565802058883,-0.7974833496207612,-1.0404656192954804,1.0261109981422358
segmento_135.wav,100m,-0.6753137552576659,0.7585132393786936,-0.2613872659376721,0.4799705613563311,-0.0808834577033626,-1.0276895508851356,0.9366915083257916,0.8148483600759733,0.2396999034634181,0.1946649958871299,-0.3815853669826182,-0.6253483329811815,-0.8756830194334431,-0.6456764277401578,-0.1417079066110382,-0.2184942486689748,0.5245978514444709
segmento_136.wav,100m,-0.4619314258241038,0.9661431208495042,-0.3530174955879566,0.1058057122364918,-0.7908797455515805,-0.5753642428922628,0.622365103445075,0.1162953785559912,-0.2331777527387774,0.2297738681878772,-0.1377518659028507,-0.5928717019080426,-0.6015921319366792,-0.2539011745558159,0.4695911940585849,-0.8475888354827269,0.8496526687724791
segmento_137.wav,100m,-0.4237995090980569,0.8171603719742081,0.2366432794680389,0.2571929044740113,-1.1893384486138188,-0.4139272284241569,0.3403036522065237,-0.2139492107342758,-0.6448065361127688,0.4187554726898499,-0.7078867453175364,-0.82020120776057,-0.792450205654913,-0.4577692820645715,0.4012277333143741,-0.1229631936195235,-1.2090278405413486
segmento_138.wav,100m,-0.5136948716904008,0.6988834145186125,-0.0668709688456708,0.0246654665793325,-1.0293797905651876,-0.5237338354957829,0.2472111278182419,-0.3633275071536238,-0.6771837815306724,0.3757152502938925,7.95322208553259e-05,-0.4352047330738944,-0.6820983630504915,-0.5566084297809735,0.3037302377757508,-0.2230764811510512,0.6827326274302524
segmento_139.wav,100m,-0.1737978598190344,0.7329767540112734,0.1524508977927978,0.0368591506278316,-0.6215496720128076,-0.5344110346368856,0.3221756100232357,-0.0909689836292461,-0.4434119024633085,0.6758653508089612,0.7681295332130245,-0.1176904024750225,-0.8952126021125457,-0.8261474847875521,-0.775459852534206,-0.1832289699040589,-1.2838889500491648
segmento_14.wav,100m,-1.1811621639354566,1.0369566410154387,-0.2076379299268552,1.6139929871574523,-0.7565674729633434,-0.9882986688960552,0.6058796896114447,0.4002722140240959,0.1395964211891427,-0.92796500684373,0.1579287022458158,1.1650696074838782,-0.2989573421411906,-0.1571310250398484,0.1247196580788487,-0.4151813023485896,-0.3855556368158175
segmento_140.wav,100m,-0.1787399006774622,0.916042508221244,0.1431426452060906,-0.1688777246901526,-0.7764011565403578,-0.3644823954013009,0.4927760286593688,0.097974802307311,-0.4131502673570443,1.2136015471070396,0.4586634091057112,-0.2921669983322503,-0.7722532870184821,-0.5924378537893067,-0.402459848527356,-0.2622493200605419,-0.0326389780763041
segmento_141.wav,100m,-0.2460138952500725,0.6872827452593948,-0.0184576147318408,0.3747308911565371,-0.0718095474668803,-0.4719829512080361,0.4482162287859387,0.1485421219100089,0.2818338013924231,-0.262722498710411,0.3394245311421691,0.309861473589292,-0.8249942882373604,-0.5286259487348117,1.154249789110456,-0.3025459475368404,-0.15574944031724
segmento_142.wav,100m,0.1213353125577521,0.6958190671107224,-0.0440391664741039,0.0356576351320727,-0.1141048776948683,-0.0379342727727569,0.5806457624331952,0.3360632574044773,0.0596738569923599,-0.5092076886466983,-0.1919366917753544,-0.1911418640769513,-0.2090905207894932,-0.2731808627254276,1.3028955354656269,0.0447304080894237,0.5245978514444709
segmento_143.wav,100m,-0.5308758841741404,0.4351131265708595,-0.562580474564101,0.390712064964042,-0.0918415678796643,-0.8810421560229118,0.3351644253707565,-0.0980822358396912,-0.10227780885103,-0.5638846441677065,0.7941549292779975,1.4476323831367184,-1.0553987806217795,-0.6664972392507826,2.210274555180241,-0.4935276668550336,1.4111109896508771
segmento_144.wav,100m,-0.2339448953315817,1.224105697664824,0.0218529014896207,0.5489468369414316,-1.4312102198355257,-0.0937059485523593,0.1937324894216077,-0.6394481507359701,-0.7472487994504218,0.8552884720092436,0.3962636858929222,0.2003590319398506,-0.7094993715969606,-0.2456476203976285,1.6068602000929224,-0.3465563308935706,0.5245978514444709
segmento_145.wav,100m,-0.4691600148513011,0.8165853322625786,0.0373557600320246,0.5694126549730631,-0.7672280778859861,-0.6773318915268906,0.38063614790451,-0.0723480700650144,-0.5535936121415841,0.1791953606425474,1.0752073104540685,0.4077818590046478,-0.9114453704401184,-0.6901845505426228,2.0843375988656856,-0.7892362265015789,0.0964768725666289
segmento_146.wav,100m,0.7596580051208323,0.7633294709371844,-0.1957620773815892,0.3314055020558856,0.1554348821167742,0.2827881386887699,0.685958813997691,0.572096772974182,0.416486288799188,-0.2772477402897472,-0.089670349077858,-0.1680689383885218,-0.3024014909011801,0.1578593711842247,0.2923560545921964,0.0206049748623232,1.2129492291383968
segmento_147.wav,100m,0.8887646299958935,0.9948372129764363,-0.650525310817502,0.9970981794922952,0.6125021201490939,0.3350480200200939,1.099737093412051,1.2689583811907912,1.0999190890343806,0.294648783462887,-0.0457737074286885,-0.1150658568834325,-0.2993996337123454,-0.3028612855302182,-0.1715704131118182,-0.1672760698737918,0.5245978514444709
segmento_148.wav,100m,0.6979555015256813,0.8167408736848363,-0.7772981694658068,0.8072050539061825,0.2056141015666237,0.4053319096405587,0.9275528865432552,0.9665977405654697,0.5208784203535235,-0.4570812446438764,-0.2496140845468258,-0.3919310689049253,-0.0525973041315207,-0.1976897241636782,0.2821525179544527,-0.5272330689191707,0.2320485159783308
segmento_149.wav,100m,0.5233670706140205,0.8141080718465453,-0.4318680325323986,0.9822939162096866,-0.259535362523336,0.5649924008605375,0.7968505421242255,0.6735001350408608,0.0049766039572432,-0.3125747441767735,0.0427572555297107,0.1388798211643888,0.2564150724711759,0.0339592748841974,0.5164458172307111,-0.160776980011101,1.4111109896508771
segmento_15.wav,100m,-1.454219441292294,1.1557601064373064,0.2031087535031818,1.6162877889748106,-0.6129220196568063,-1.1453331916150236,0.8381752633936771,0.7748718826532716,0.2190741986678796,0.6095239011403246,0.8655520517501828,0.3208982156013757,-1.0747938188599515,-0.8462824070045671,-0.5615955339785663,-0.4270934433037259,-1.2090278405413486
segmento_150.wav,100m,-0.5571667749030126,0.7159250406315227,-0.3983393694013538,0.5483546827589452,-0.2723280884305089,-0.7584456318761302,0.7376218631658079,0.5635608703216475,0.3366115490150091,-0.9851901388436424,-0.1012793828125488,0.5598737105378672,0.0186628921586255,-0.4765304914542154,0.9582281543030812,-0.174661330457839,-0.4929650546556501
segmento_151.wav,100m,0.4616272438547601,0.7683576661027869,-0.4608175815177688,0.4376449024671385,0.5981722837647012,0.1231559013196227,0.9588403181071726,1.0541065499810796,1.150248575859944,-0.3427341115456822,0.5153570459557169,0.1865514213640342,-0.1794782791708303,-0.0331754711448338,-0.3661837160795183,-0.2710948973158081,0.5245978514444709
segmento_152.wav,100m,1.0316868779963375,0.771542612277821,-0.3125315762288819,-0.3481248556798619,-0.2174383691311181,1.351257765998141,0.6831379165119255,0.5290062718060186,0.3098818353432802,-1.1128523794131724,-1.2921473631041256,-1.1591712142790052,1.2072413143852658,1.075937462208523,1.0336721578631278,-0.2328177475176624,2.340421313640868
segmento_153.wav,100m,0.5594310823015867,0.673063820585147,-0.4759552577951879,0.4951780273591376,-0.3692156327042283,0.973982123539306,0.611180817088019,0.3702700969231515,0.0568294852921134,-1.0765014608009005,-0.5631559454044023,-0.6925888831547007,0.0362532217307692,0.5579318529481455,2.513704376052537,0.0374896770542581,-0.96683013348733
segmento_154.wav,100m,0.3434290702412269,0.9117188396156868,-0.6802404013357151,0.4308690122935358,-0.2763939935637997,0.5648917895868445,0.7159944058843677,0.4785337955661265,0.060362538374272,-1.294701022667841,-0.3816674610436055,-0.3824341346592745,0.290837220238667,0.5902647436200702,0.6704520924426182,-1.1204359672226365,-0.2732639725540937
segmento_155.wav,100m,-0.7452437468870179,0.8930493845953702,-0.2029257374849239,0.7908712074872459,0.0712904795412877,-0.896948907702214,0.8095713265319365,0.6522710289994658,0.1672046870331531,-0.1759137811112592,0.5714322317275478,0.3973248324286285,-0.9561237628336656,-0.7402100376792554,1.741062726604707,-0.2485221285601687,-0.15574944031724
segmento_156.wav,100m,2.176423122553213,1.1175724450983475,-0.4516147796268887,-0.7926761067963124,-0.6251197350566687,3.2780415988785903,0.7498199972638931,0.5822133983401484,-0.142156480672917,-2.0057221705153183,-1.515341346459541,-0.9846654009522996,2.517653631241813,2.2337866159925706,-0.2680818443844446,-0.5715293498595043,0.8496526687724791
segmento_157.wav,100m,-0.6355774468420078,0.8469178091530762,-0.3361849784620709,0.6691166154492258,-0.200530153881715,-0.8810898715254096,0.650326409996038,0.4424142815641997,0.1077533331302868,0.4036944693196528,0.8547168712291824,0.6932679524369639,-1.1511864457132983,-0.6623504572240789,0.1852905635438809,-0.1583295791965637,0.8496526687724791
segmento_158.wav,100m,3.1509435466206503,0.603035212721101,-0.8196477471620217,1.5300984316340651,-0.5935841781692128,5.578462291898406,0.5775558526801213,0.3975375637298581,-0.2967539130266715,-2.412041253353684,-1.9554126693891247,-2.075079033721721,3.3861643245384467,3.468223824719356,2.372645637517448,-0.4534889317985394,-0.5958038592541468
segmento_159.wav,100m,3.62971009089235,0.3333371489648223,-0.9243206939117768,-0.0139113675050668,-0.7083220376622539,6.303014830890619,0.4688025842632153,0.2775290953260811,-0.4224184613922529,-2.6729204362029866,-2.449523465027711,-2.273495026028882,3.804306203912727,4.146244037165624,2.680705735835034,0.4538398489073854,0.2320485159783308
segmento_16.wav,100m,-1.2647751301474788,1.3418599512932408,-0.1836560483746014,1.1933922453326578,-0.7984165453108425,-0.9617796140105712,0.9155260882067264,0.8649414628646414,0.2860555358564942,0.0632954264216895,1.237228108034642,0.3641227127383741,-0.4900446571145703,-0.5870330415548528,-1.1602978821594938,-0.9930464934629244,0.0964768725666289
segmento_160.wav,100m,1.948367493770381,0.8997154253948917,-0.7410152594477168,-0.5573881710078499,-0.6204092352071275,2.82993837621306,0.7571319735625264,0.5700260262195858,-0.0709216244826367,-1.4025341096529194,-1.2272392407569497,-1.0804745100315432,1.8701574104902816,1.5430930542889914,0.0288337671454629,-1.295325367851155,2.6142359624700457
segmento_161.wav,100m,2.353838909237913,0.825986256831552,-0.8513523461623563,0.4089586127167771,-0.1787626861559405,3.806113437358813,0.8078397656239543,0.777780412445987,0.2707990562151001,-1.8368824202750047,-1.6427891500381966,-1.6332146032340822,2.6159766580834765,2.5312729031056413,0.3572834861521737,-1.5495618090959378,-1.5579567403375452
segmento_162.wav,100m,2.6722400482342703,0.7549971920219031,-0.7009829467375612,-0.6521776768386388,-0.6344911505468099,3.776209979862148,0.6132687616476786,0.4210112960243271,-0.1321717076817771,-2.2609328833515727,-2.081325259114899,-2.2343715777327047,2.3077447805556206,3.106042434780014,1.3500982191038515,-1.9093884040329705,1.84578839887745
segmento_163.wav,100m,1.1030041312862604,1.0131805197537105,0.1940424833586124,-0.6921392149227938,-0.979944334249478,1.454074693546749,0.6649680044632461,0.4703140374562787,-0.3471047535508667,-1.4307675236494284,-0.9297029761711624,-0.6887910048305049,1.4980366346872676,1.2245643644406583,-0.4510667101567517,-0.1410206177395833,-0.2732639725540937
segmento_164.wav,100m,-0.4188816778595917,0.94041232711124,-0.0627322097382435,1.1565189968965544,-0.2274543793375104,-0.695935876045844,0.8315513319266634,0.626552670451923,0.1264706864162983,-1.0149508631173176,1.3129921403396236,0.3239643219816872,-0.0124244431489871,-0.2453665662110703,-0.4398577060420941,-0.8343011897909128,0.0964768725666289
segmento_165.wav,100m,-0.4634362050149109,0.92311080020005,-0.3708694229820312,1.1973268176401617,-0.2781790250857303,-0.8705045865096366,0.8225617409736807,0.6047386970065577,0.0513622496133732,-1.1835103437815644,1.634243772956543,1.6351064331244292,-0.2897274162969612,-0.453816264315883,-0.2308589248778134,-1.2976742969426216,-0.2732639725540937
segmento_166.wav,100m,-0.3061621916803267,0.8080246437666757,-0.4814424686794123,1.3817173292320553,-0.0165231544959492,-0.8650347217818153,0.7866408791485182,0.5520532089678609,-0.0044046564361588,-1.4187096402449513,-0.4329840741799701,1.7276428714558167,-0.5610911559385428,0.3444822358743692,0.1981505794098436,0.8034796839058884,-0.96683013348733
segmento_167.wav,100m,-0.137180557441904,0.6452422468083312,-0.3075167651868925,1.592204386273668,-0.3928177161608734,-0.58639084878074,0.5779608831312644,0.2775290953260811,-0.0992238363301116,-0.74671543088935,-0.1427305000429373,1.816287731352559,-0.3884845990100791,0.2295909869955471,-0.0641139192750238,-0.121978212551815,0.3745725512054246
segmento_168.wav,100m,-0.1999934251693032,0.4578968210028185,-0.722510067803942,1.995414095591339,-0.1928446014956144,-0.8092909196498375,0.4977893495077384,0.0557378914044013,-0.1880781508034749,-1.6086238983535563,-0.9341143650604128,1.6240587738320842,-0.5544177666100092,0.751447614002447,0.1647096477453593,0.5617067249591057,0.6827326274302524
segmento_169.wav,100m,0.7617821470890187,0.9477602107169036,-0.3960500532668924,0.5675830178955502,-0.2517010575104146,0.7224218596609373,0.6305350290296137,0.3292819569638529,0.1532490609358312,-1.0053436034395105,-0.2027199114233057,1.13858672035768,0.2360953176274483,0.5752609474806382,-0.675824607727145,0.3236784056825731,1.6216578598727205
segmento_17.wav,100m,-1.551681571040689,1.540199550698847,-0.07656327720347,0.743645440040342,-1.0851620256255476,-1.055975647701268,0.7930332640034028,0.5335745604478377,-0.2482066236016672,0.2591587808615223,1.0463024446078044,0.751355737588627,-0.4264401522116552,-0.6887117265246171,-0.906241813085686,-0.7161167113469411,0.5245978514444709
